"Nazwa";"Marka";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Podsumowanie";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilość"
"Radeon RX 6700 XT MECH 2X 12GB GDDR6";"MSI";"Karty graficzne AMD";2099;"Układ: Radeon™ RX 6700 XT<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6700 XT<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2021_3_17_16_5_3_412_00.jpg";100
"GeForce RTX 3060 EAGLE OC LHR 12GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"http://127.0.0.1/product_images/pr_2021_6_15_13_30_27_153_06.jpg";100
"GeForce RTX 3060 Ti Twin X2 LHR 8GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";2299;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"http://127.0.0.1/product_images/pr_2021_8_31_12_0_38_376_00.jpg";100
"GeForce RTX 3060 Twin X2 LHR 12GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie rdzenia: 1320 MHz ";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie rdzenia: 1320 MHz ";"http://127.0.0.1/product_images/pr_2021_8_11_12_6_20_748_01.jpg";100
"GeForce RTX 3060 Ti VENTUS 2X V1 OC LHR 8GB GDDR6";"MSI";"Karty graficzne NVIDIA";2399;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"http://127.0.0.1/product_images/pr_2021_8_18_13_50_10_938_04.jpg";100
"GeForce RTX 3060 Ghost 12GB GDDR6";"Gainward";"Karty graficzne NVIDIA";1799;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"http://127.0.0.1/product_images/pr_2021_2_23_14_0_42_139_01.jpg";100
"GeForce RTX 3060 GAMING X 12GB GDDR6";"MSI";"Karty graficzne NVIDIA";2149;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"http://127.0.0.1/product_images/pr_2021_2_12_15_14_30_997_04.jpg";100
"GeForce RTX 3060 Ti DUAL OC V2 LHR 8GB GDDR6";"ASUS";"Karty graficzne NVIDIA";2599;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1740 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1740 MHz";"http://127.0.0.1/product_images/pr_2021_8_11_15_23_10_722_02.jpg";100
"GeForce RTX 3070 Gaming Twin Edge LHR 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";3099;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"http://127.0.0.1/product_images/pr_2021_6_25_14_52_5_750_05.jpg";100
"GeForce RTX 3060 VENTUS 2X OC 8GB GDDR6";"MSI";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz";"http://127.0.0.1/product_images/pr_2022_11_9_12_42_42_563_01.jpg";100
"Radeon RX 6600 Gaming 8GB GDDR6";"Sapphire";"Karty graficzne AMD";1599;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_11_22_12_38_33_727_00.jpg";100
"GeForce GTX 1660 SUPER Twin X2 6GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";1299;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"http://127.0.0.1/product_images/pr_2021_5_24_13_50_6_414_00.jpg";100
"GeForce RTX 3060 Twin Edge 12GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"http://127.0.0.1/product_images/pr_2021_2_22_13_53_10_939_04.jpg";100
"GeForce RTX 3070 VENTUS 3X PLUS OC 8GB GDDR6";"MSI";"Karty graficzne NVIDIA";3099;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1755 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1755 MHz";"http://127.0.0.1/product_images/pr_2022_6_17_11_52_56_597_05.jpg";100
"GeForce RTX 3060 GAMING Z TRIO LHR 12GB GDDR6";"MSI";"Karty graficzne NVIDIA";2499;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2021_9_7_8_17_23_66_00.jpg";100
"GeForce GTX 1650 4GB GDDR6";"PNY";"Karty graficzne NVIDIA";849;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1485 MHz ";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1485 MHz ";"http://127.0.0.1/product_images/pr_2020_7_22_15_42_45_750_03.jpg";100
"GeForce RTX 3080 AORUS MASTER LHR 10GB GDDR6X";"Gigabyte";"Karty graficzne NVIDIA";4399;"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 3 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1845  MHz";"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 3 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1845  MHz";"http://127.0.0.1/product_images/pr_2021_7_16_11_0_8_28_06.jpg";100
"GeForce RTX 3060 Twin X2 8GD GDDR6";"Inno3D";"Karty graficzne NVIDIA";1789;"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz";"http://127.0.0.1/product_images/pr_2022_11_14_6_57_22_873_01.jpg";100
"GeForce RTX 3060 Ti Gaming Twin Edge LHR 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";2299;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1665 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1665 MHz";"http://127.0.0.1/product_images/pr_2021_6_25_15_23_7_915_05.jpg";100
"GeForce RTX 3060 Twin X2 OC 8GD GDDR6";"Inno3D";"Karty graficzne NVIDIA";1799;"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz";"http://127.0.0.1/product_images/pr_2022_11_16_9_24_16_421_00.jpg";100
"Radeon RX 6600 Gaming SPEEDSTER SWFT 8GB GDDR6 ";"XFX";"Karty graficzne AMD";1549;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1626 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1626 MHz";"http://127.0.0.1/product_images/pr_2021_10_14_8_12_4_966_03.jpg";100
"GeForce RTX 3060 GAMING OC LHR 12GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2189;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"http://127.0.0.1/product_images/pr_2021_6_15_13_24_23_26_05.jpg";100
"GeForce RTX 3070 Ti 1-Click OC 8GB GDDR6X";"KFA2";"Karty graficzne NVIDIA";3299;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"http://127.0.0.1/product_images/pr_2022_2_24_15_19_43_152_06.jpg";100
"GeForce GTX 1660 SUPER D6 6GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1329;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"http://127.0.0.1/product_images/pr_2021_4_8_12_22_23_73_05.jpg";100
"GeForce RTX 4080 Phantom 16GB GDDR6X";"Gainward";"Karty graficzne NVIDIA";6899;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_10_24_8_6_20_797_00.jpg";100
"GeForce RTX 4090 Phantom 24GB GDDR6X";"Gainward";"Karty graficzne NVIDIA";10099;"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"http://127.0.0.1/product_images/pr_2022_10_10_11_39_2_260_00.jpg";100
"GeForce RTX 3050 Gaming Twin Edge 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1549;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_1_27_12_7_3_979_05.jpg";100
"Radeon RX 6600 Dual 8GB GDDR6";"ASUS";"Karty graficzne AMD";1399;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2021_10_22_10_30_47_805_07.jpg";100
"GeForce RTX 3050 EAGLE OC 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1599;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1792 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1792 MHz";"http://127.0.0.1/product_images/pr_2022_1_24_14_54_24_481_07.jpg";100
"GeForce RTX 3070 GAMING OC LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";3259;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1815 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1815 MHz";"http://127.0.0.1/product_images/pr_2021_8_3_9_1_34_507_05.jpg";100
"GeForce GTX 1660 SUPER VENTUS XS OC 6GB GDDR6";"MSI";"Karty graficzne NVIDIA";1399;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"http://127.0.0.1/product_images/pr_2019_10_28_12_27_55_662_00.jpg";100
"GeForce RTX 3060 Ti Ghost LHR 8GB GDDR6";"Gainward";"Karty graficzne NVIDIA";2399;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"http://127.0.0.1/product_images/pr_2020_12_2_9_13_21_837_04.jpg";100
"GeForce GTX 1660 Ti OC 6GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1399;"Układ: GeForce GTX 1660 Ti<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1770 MHz ";"Układ: GeForce GTX 1660 Ti<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1770 MHz ";"http://127.0.0.1/product_images/pr_2019_2_18_14_33_9_864_05.jpg";100
"GeForce GTX 1650 Twin X2 OC 4GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";799;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie rdzenia: 1485 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie rdzenia: 1485 MHz";"http://127.0.0.1/product_images/pr_2021_8_11_12_16_35_192_00.jpg";100
"Radeon RX 6600 Challenger D 8GB GDDR6";"ASRock";"Karty graficzne AMD";1599;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2021_10_13_13_18_37_49_00.jpg";100
"GeForce RTX 3060 Ti GAMING OC LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2749;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1740 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1740 MHz";"http://127.0.0.1/product_images/pr_2021_8_2_11_14_57_392_05.jpg";100
"GeForce GTX 1650 TUF Gaming OC 4GB GDDR6";"ASUS";"Karty graficzne NVIDIA";929;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"http://127.0.0.1/product_images/pr_2020_8_26_9_20_52_489_00.jpg";100
"GeForce RTX 3060 GAMING Twin Edge 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1829;"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 15000 MHz";"http://127.0.0.1/product_images/pr_2022_11_23_16_19_2_740_05.jpg";100
"GeForce RTX 2060 VENTUS OC 12GB GDDR6 ";"MSI";"Karty graficzne NVIDIA";1699;"Układ: GeForce RTX 2060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 2060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_1_10_15_43_8_338_04.jpg";100
